"N, Kratz Stiar.",-1
Johannes Ghabriellus De Flora,-1
De R. et De T.,32003599
"Nicard, Pol",32174865
"Justamant, Henri",68232812
"Lyon, M. X... de",36972353
Jean Regnier,7421281
De Fresne,44296352
Durochas,-1
Order Of Saint Benoit,139257243
De Mosbourg,8152469
"Grelot, Felix",-1
Genard,56666986
Chabrol-Crousol,-1
"Fillon, Benjamin",51833667
Columbus Rassatti,-1
Martius Freggius Fulginates,-1
Johannes Kursius,-1
Johem Schnell,-1
Johannes Bernhart De Ochsenfourt,-1
"de B., de M. Lonch",-1
A Few Autographs Of Illustrious Foreigners,-1
Brother John De Francia,-1
B. Rolando,70966948
Dr. Brady [Autograph MS],-1
Digested Into Alphabetical Order By Martin,-1
Original Of The Turkish Tales,-1
Small Character Caligraphy,-1
Large Bold Square Character,-1
Fine Bold Square Character,-1
Miniscule And Cursive Gothic,-1
Forner,61545818
Paul Sheinfurter,-1
"Bossuet, L.A.N., M l'abbe",-1
M. A.,8194433
"Monasterio De San Clemente (Toledo, Spain)",130360668
Monasterio De Santa Maria De El Paular (Segovi,-1
Orden Del Cistel,-1
Johannes Schedtler,-1
Orden De Santiago,145463241
"Mueller, Emile",-1
Joannes Matheus Capricanus,-1
"Adert, Jacques",54371598
"Soleil, Félix",-1
"Lortic, Edmond",-1
Monastery of Saint-Justine-de- Padoue,-1
Alonso Sanchez,19682522
Jo. Antonino De Seminara,-1
"Le Cavelier, Alphonse",-1
Simonis Carpaneti,-1
Cornelii de Raseghem,-1
Walt. Rumelans,-1
Flo. Ar.,-1
Aucharius Ainhorn,-1
Frate Bartolomeo,89128949
"Serrure, C. P.",-1
"Kofoed, M. C. F.",-1
Dedier Boysot,-1
Sta. Maria M.D. Pro Henrico Abbet,-1
"Le Cavalier, Alphonse",-1
Chretien Derfelden,-1
Fr. Ar. Guetsen,-1
"Powell, M. Thomas (de Rouen)",-1
"Bordier, Henri L.",49221978
Frere Peron,-1
"Frater Guilliaume, Of Tournai (Franciscan)",-1
Pietro Paolo Vergerio,51698984
"Convent Of Brendenbourg (Limbourg, Belgium)",-1
Emile-Jean Fontaine,12014126
"Madden, J.-A.-P.",-1
Monk Of The Abbey Of Notre Dame Of Beaugency,-1
"Gonse, E.",-1
Thomas Wod Vicar Of Sanct Androus,-1
P. Panel,312810750
Lord Herreis,-1
Minute Gothic Character,-1
Yvon Lomme,-1
Signed By Cardinal Sadoletus,-1
Old Orthography Of Florence,-1
Curved Gothic Letters,-1
Henrico Dei Amico,-1
Roger Valencenensis(Bishop Of Aulne),-1
"Knight, Samuel, D.D., Dean of Ely",-1
Elne Cathedral,-1
Comte de ***,36925746
"Perrodin, Auguste",-1
"P**, M. le baron de",46776048
"B., J.",104162705
"Monk Of The Order Of The Vallombrosans, B., J.",-1
Barges,-1
"Caracciolo, Giuseppe",29596926
"De Conches, M. Feuillet",-1
"Waddingtong, W.-H.",-1
M. De Dampierre,-1
Nicholas De Nastia,-1
Johem Gherinx De Diest,-1
Paul Sbeinfurter,-1
Gerbardus Dianconus,-1
Leaf,64125452
"Grafton, Duke of",23557106
"Cotton, H S",58352352
"Bickersteth, Edward",88680332
R. A. Singleton,66552740
"Rutland, Duke of",33355286
"Isaacs, George",4220286
Johannes quondam Mathei Militis de Civitate Castel,-1
Piranus,-1
Simone de Brunatis,-1
Vivianus De Carminatis,-1
Hieronymus de Crespano,-1
Johannes de Drizono,-1
Ernestus Archiepiscopus Salipolitanus,-1
Thomas Reinesius,61534699
Nicolaus Vegla Clericum Ecclesiae Patriarchalis Ve,-1
Bernardino Verona,102315333
Cornelius Ferbovis,-1
Cornelius de Mera,-1
Frater Ludovicus de Verona,-1
Leo de Citrario,-1
Scip. Maffei,-1
Klas Marci,-1
Georgius de Sigismondis,-1
Johannes de Tremonia,72187797
"Wryothesley, Jane",-1
"Treacheroy, Thomas",-1
"Leman, Thomas, Rev.",-1
"Sauvage, le comte de",22213267
Veteres,-1
"""Autograph of Annibal Caro""",-1
Petrus Sagittarii,-1
Antonius Delv'n,-1
Landriano,38056604
Brother Alexander De Florentia Augustinian Ord,-1
Bonifacium De Aleardo,-1
"Fine Oriental Character, Called Rashi, With Po",-1
Written On Paper Made From Silk,-1
Johan Selles,-1
"Gothic Letters, Marginal Notes In A Small Char",-1
"Farington, Rev. Robert",-1
Large Gothic Character,-1
"Valentine, William, Rev., M.A.",-1
Semi-Unical Character,-1
"Rigaud, Stephen Porter",-1
Quarré-Reybourbon,-1
"Franchetti, M. le baron",-1
"Double, Baron Lucien",42218074
"Crampon, Mr. A.E.L.",-1
"Boissieu, D. de Salvaing de",41974438
Telmonus Bertrandus,-1
"Crosse, Joseph C. H.",-1
Guillaume Lalemant (Canon Of Bourges),-1
Bartholomaeus De Thotis,-1
"Eudel, Paul",61545479
"Greppe, Francis",-1
Adrianus Bonchius,-1
Wenceslas Crispus,-1
Written In Abbaye De Notre Dame Des Angles,-1
Jean De Guerne (Flemish),-1
"Piet, M. Alfred",-1
"Sardou, Victorien",17229248
"Janze, Vicomte de",-1
"Louys, Pierre",49228364
English Jesuit Of The College Of Liege,-1
"Autograph Of Dr. Simon Forman, The Astrologer",-1
"Gregory King, Lancaster, Herald",-1
Romish Missionary In China,-1
Neat Roman Character,-1
With Signatures,-1
Zettel Der Raterlichen Kunst,-1
Italo-Gothich Characters,-1
Very Minute Character,-1
Autograph Ms.,150137044
Italian Character,-1
de Grez the Kin,-1
Written In The Rabbinical Character,-1
Autographs Of The King,-1
Rev. D. T. Powell,-1
Large French Gothic Character,-1
Signed Giles Daubney,64441896
Roman Character,309827551
"Absalom, Philip",-1
Large Gothic Letter,-1
Neat Gothic Character,-1
Fine Gothic Character,-1
Italian Gothic Character,-1
Semi-Gothic Character,-1
Henrico Herp Guardiano Franciscanorum,-1
In Roman Letters,-1
"Massicot, Edouard",-1
De Ruble,100207154
Archdiocese Of Paris,167962382
"Schwob, M. Marcel",14770929
"Fonteneau, H",-1
Tollon,8711646
Milo De Corraria,-1
"Giovanni Vitale, Of Brescia",-1
"Cordier, M. J.",66529955
"Renevey, Eugene",7283503
Fournier,34452139
"Symes, M. L.",-1
Chateau de la Brede,-1
"B, M M",100185495
"Lang, M. Georges-Emmanuel",-1
"X**, Marquise de",34843278
"De Vrinville, H.",-1
"Foy, comte",22193082
Jean Guillebert,-1
"Himly, A.",73893720
"Lavedan, M. Henry",-1
"Bouland, Dr. L.",-1
De Chanterac,107062666
"Didron, M. Edouard",-1
"Gaiffe, M. A.",32098082
"Werle, Comte A Werle",-1
"Poiret, Charles-Louis",47048378
"von Bethmann, de Baron",-1
"De Fortage, de bordes",198932213
"Rogers, William",22146194
M. Malhesius With His Signature,-1
Alberti Scriptoris De Indenburga,-1
"First Four In Italian Gothic, Last In Fine Cur",-1
Fine Gothic Or Missal Character By An Italian,-1
Original Ms.,-1
Hymn In Greek At The End Written In Latin Lett,-1
Additions To 1466,-1
Johannem De Balone Clericum Eduen. Dioc.,-1
Original Ms. Dedicated To The Earl Of Leiceste,-1
Beautiful Clear Character,-1
Fr. Dominico De Piscia,-1
"Bembo, Pietro [Autograph MS]",-1
A. Spranzi,266297910
Italics,-1
Domnu Nardum Russum De Vaglis Gallucianis,-1
Paulus de Alexandria,-1
Fine Large Gothic Character,-1
French Gothic Character,-1
"Father Fulgentio, Good Italian Hand",-1
"John Davies Of Hereford, Fine Italian Hand",-1
W. Herbert [transcript],-1
(Autograph),-1
Bold Gothic Character,-1
Rabinical Characters,-1
Persian Character,-1
Neshki Character,-1
Translated,140564192
Antiquated Character,-1
Large Square Character,-1
Small Character,-1
"Very Large Bold Character, Persian Translation",-1
Rabbinical Character,-1
Black And Red With Gold Border,-1
Taalik Character,-1
Henricus Cox Ecclesiae S. Martini [],-1
F. Johanna Holtman,-1
Broeder Hugo Wouter Die Bruyn Loue,-1
Name Indeciferable,-1
Johannem Andreae De Colonia,-1
Ancient Batarde,-1
Beautiful Specimem of Caligraphy,-1
Monk In Upper Suabia,-1
Sannazaro,87990970
Philippum Bartholomei Berthuldi,-1
Feraud Troubadour,-1
Johannes Guilberti,-1
Heads Of Chapters And Greek Quotations In Unic,-1
Angelus Filius Magistri Johanni De Carte,-1
"Toeplitz, Stanislas E.",-1
"Freund-Deschamp, Charles",-1
Potter,59088051
Johannem Quondam Dominii Sil,-1
Contemporary Or Nearly Contemporary With The A,-1
Clayton,79483392
Written With A Needle On Sandle Wood,-1
Supposed To Be Autograph Letters,-1
On Chinese Paper,-1
Written for Robert of Anjou,-1
Gothic Letters,-1
"Herne, Kent",90708399
Carolus Stephanus Spirae Notarius,-1
Cursive Character,-1
"John, Henry Hall",7578842
"Bayning, Henry Townshend",-1
Clergyman,-1
Lascelles,39378335
Stonnard,-1
"Johnson, John Mordaunt",7029099
Goulden,40729166
Gabriel De Francescho Da Parma,-1
"Descamps-Scrive, Rene",30897410
"Lemallier, Georges",-1
Guy De Lauge,-1
"Fiere, Ch.-L.",87439369
"Hope, Henry P.",220866555
Dominican Order At Gubbio (Italy),-1
"P***, la princesse",-1
"V***, L.",36925746
"Kermaingant, M. de",-1
"Dissard, Paul",-1
"Beraldi, Henri",64113338
"Gruneises, Wi. de",-1
A Monk Of The Monastery Of St. Michel,-1
"Severine, Mme.",14776769
"de Gramont, M. le comte",-1
Baron Du Teil,-1
"d'Uzes, duchesse de la",-1
"Dahdah, Comte Rochaid",-1
de B****,100185495
Lucien-Graux,-1
Frate Nebridio,-1
"Kooning, Jacobus",-1
Leo Sibrandus,100200179
Jacob Van Maerlant,56624842
Jan Jans,54156267
J. Le Long,41839141
Joost Buyk Sybrantsz,-1
Jan Pieterszoon Kes,-1
Franciscus Xavierus Le Clercq,-1
Francois de La Sierra,-1
Bibliothecae Tydeman,-1
J. Bogaert,29605
Smissaert,108117651
Gertrude Tsofyongers,-1
Faes Van Eyndoren,-1
M. Willems,160235969
Jan Ghysbrecht Brouwer de Delft,-1
D'heucqueville,-1
Heinrich Lengfelt,-1
"Foulche-Delbosc, R.",49225549
Gernomio Zurita,-1
Deglatigny,44606544
"Prost, Henri",46755278
"Sumner, Humphrey",36992622
Hieronymus Bordonius,56997575
"P., Mme.",76353174
"F.B. De Ollevano, Of Padua",-1
"Cahen, Gustave",284463559
"Roederer, M. Jules",-1
"Robert, Duke of Parma",80587096
"Tutet, Mark Cephas, F.S.A.",-1
Edouard Giard,48140994
"Browne, William G.",173194201
Moain-Al-Din Bin Mohammad,-1
Lucas de Vergara,-1
Sister Anthonia,-1
Wermboldus de Leydis,-1
Wynant Dircx Joons,-1
Philippus de Trajecto,-1
Simon Van Beaumont,106835764
F. V. Mieris,-1
D. Van Alphen,12065755
C. Van Alkemade,-1
P. V. D. Schelling,15124831
Franz Van Mieris,42129200
G. Schoenmaker,1261727
G. Van Loon,266797721
"de Berny, Gerard",-1
"Brunet, P.",107025113
"Dauray, J.",-1
Johannes Secretarius,-1
Rinucius Aretinus,233470943
Diego de Henares,232971410
"Mead, Richard",45083556
Latif Ibn Sharif Al-Husayni Al-Harawi,-1
Muhammad Nur Al-Din Ali,90076124
Yar Muhammad B. Tayyib Al-Khatlani,-1
Mir Husain Al-Jubayni(Mir Kulangi,-1
Al Abd Ibrahim Astarabad,-1
Dirk Hillensberg,-1
"Lambertus Optio, Lambertus Cornelis Zoon",-1
Gerrit Schoemaker,-1
Philipe Gailliart,-1
J. Reeland,-1
Jan Cornelisz Van Warmenhuijsen (Jan Spec),-1
Heer Van Wijn,-1
Sister Anthonie Van Burgundien,-1
"Van Wyn, Henrik",25414378
Gandensus,-1
J. Reys,52078175
Soeur Gertrude Tsofyongers,-1
Hermannus Ter Maed,-1
"Faille, Rene della",-1
Andries Bliteuen,-1
Brother Jan Die Goede Koc,-1
Sister Lysbeth Lenaerts,-1
Sister Jeanne Colyas D'anvers,-1
Petrus Hasnoien,-1
Dutillet,72724018
Mychiel Thyesbaert,-1
Ibn As-Sunf,-1
"Alstein, P. Leopold van",-1
B. Machiel,244167577
Johannes Lachmann,36417344
Gangulphus,-1
Petrus,-1
Iggramnus,-1
Johan Jordan Mainz,-1
M. Cruetzer,-1
Salomon Ha-Cohen,97413298
Salomon Ben Raphael,239286841
Joseph Ben Bejamin Zebi,-1
Jechiel,-1
Jehoschus Ben Aijahu Ha-Sofer Uit Ochsenfurt,-1
Yehuda Ben Sjelomo,-1
"Amsterdam, Jewish Historical Museum",125244504
Menachim Ben Jekutiel Ha-Cohen Rappa,-1
"Mordechai, Elieser R.",-1
"Henriques de Castro, David",98867056
"France, Anatole",4925052
"Gagliardello,Salvadore",-1
Luca Of Genoa,-1
Monachus Nephonos,-1
Aernt Janssoen Van Oudewater,-1
"Nieuwenhuizen, M. J. J.",-1
Ahmed Ibn Jouseph,-1
Sillingius,-1
Pancr. Castricomius,-1
Maerlant,56624842
Evert,212497895
Hans Suys,-1
"Schotel, G. D. J.",169602681
"Smissaert, M. A.",-1
Karel Ven Borgoengen,-1
Syfridus Coppel,-1
De Berry,87336293
Bibliotheque de Stanislas de Guaita,-1
Franciscan Monk,42196892
Johann Pfeyl,71091956
"Esmerian, Ralph",65810398
Arak'el,-1
"Cognacq, Gabriel",-1
"Furstenberg, J. H.",-1
A. Rousselli,-1
"Hild, Roger",-1
"De Lassus, le baron",-1
"De Brialles, Comte Raoul Chandon",-1
Petrus Grassolorius,-1
"Paulus Nger Coadjutor, Mariottus De Allegris",-1
Father Pierre Delafite,-1
"Piios, notary",-1
"A Canon Of Sainte Chapelle, Paris",-1
Written In The Abbey Of Saint Victor,-1
M. X***,62340644
P. Olivier,29642847
"Rosset, Albert",-1
"Guerin, Claude",77195755
Siroteau,78793393
"Wilkinson, Tudor",-1
"Sister Elisabeth, Monastery Of Saint Margaret",-1
Nicolas Duhamel,38908818
Pierre Mathias Corvin,-1
"Levis-Mirepoix, Duchesse de",-1
Jehan De Namaing (Accord. To Or. By Dom Hugo),-1
Hartmann Schopper,274986598
Johannes Th. de Bry,7388985
"Bechtel, Guy",64001504
M. C.,8194433
"Bouton, Victor, et al.",-1
"Jean, Bernard, Dr.",100219162
Atelier De 1520,-1
Bede Ardinghelli,-1
Ahmad B. Yosuf Al-Natri,-1
Muskett,7757479
Madden,74608937
Setchell,90723973
Jehan De Vandenesse,-1
Daniel Heinsius,122220717
Jerome de Ferrara,61731810
Edmund Malone,223802085
Perceval,100222379
Prudentio Carnasale De Sabioneta,-1
"Griggs, L. D.",163713178
"Osgood, Howard L. (Rochester, NY)",-1
"Truax, Charles H. (New York)",-1
Viviani Sani,-1
Jacobus Tartanus Sanctorum,-1
Cordelle,39159246
Heron,32188455
J. Trouilleau,-1
"Pressac, M",-1
Francisque-Michel,-1
Arnoldus De Misent,-1
Parisian Workshop In A Franciscan Milieu,-1
"Ginsburg, C. D.",262011391
F***,-1
Yedidyah,22270576
Samuel Ben Abraham Comento,-1
"Barker, Edmund Henry, of Thetford.",-1
Wilhelmum De Middelborch,-1
"Cantacuzene, Jean-Michel",113528373
Philipp Von Hunstein,-1
"Blondelet, Jean",61005742
"Chateau de B***, D*** et al.",-1
"Leopold III, Roi (Chateau d'Argenteuil)",-1
Foundation Napoleon,125271377
Giovanni Ludovico Sacca,-1
Mme. Y.L. et divers,-1
Broelemann,-1
"Feinsilber, Fred",-1
George Molitor,-1
Joh. De Patav.,-1
Xforus De Agrigento,-1
"Crowninshield, Edward A.",53330451
Young,-1
Bishop Prideaux,4979039
"Chalmers, George",32076090
"Smith, Joshua",71742889
Gothic Miniscule,-1
Miniscule,-1
Small Gothic Miniscule,-1
Large Semi-Distinct Caroline Miniscule,-1
(Johannes) Distinct Caroline Miniscule,-1
Saxon Miniscule,-1
Gothic Miniscule. Jeremie,-1
Gothic Miniscule. Gotfridum Walacem De Bercka,-1
Semi-Cursive. Jean Marchesinus,-1
Cursive Gothic,-1
Semi-Cursive,-1
Miniscule Gothic Form,-1
Miniscule Gothic,-1
Miniscule [Go]Thic,-1
"First Two Works In Gothic Miniscule Third In """,-1
Semi-Cursive Gothic,-1
Cursive,155137136
Mixed Gothic,-1
(Gothic) Miniscule,-1
Large Gothic Miniscule,-1
Large Miniscule,-1
Rubrics In Gothic Miniscule,-1
Mergovian Miniscule Mixed Cursive Not Very Dis,-1
Renewed Miniscule Mixed Gothic,-1
Caroline Miniscule,-1
Gothic Miniscule Not Very Distinct,-1
"Miniscule ""Passant A La Gothique""",-1
Small Letters,-1
Small Miniscule Very Neat,-1
Large Letters,-1
Crimson Vellum With White Margins Framed And W,-1
Large Caroline Miniscule,-1
Episcopal Library,40960383
"Caley, John",37699696
"Weale, James",306079211
"Maitland, Samuel",17440578
"Harding and Lepard, Messrs.",-1
Ishaq Ibn Mas'ud ibn Ahmad ibn Muhammad al-Nawshabadi,-1
"University of California, Davis",124912246
Marquardus De Memingen,-1
Prando Mattei,-1
David Kimchi,100213323
Augustinus De Tusguvensan,-1
"Barth, De Finis",-1
Columbia Health,131265926
San Francisco State University,2501272
Antonius De Boc?Ollo,-1
"New York, Jewish Theological Seminary",142499293
Johannes Ros,118816030
Erfurt,-1
Henricus de Salbinger,-1
H. Locatus,-1
Aachen,41957298
William Fitton,60635150
William Umfra,-1
"Wilbraham, Roger",90511693
Rota,88980189
Hieronymus Gentilis Palavicinus,-1
Conradum Wild de Almania,-1
Bonifacius de Aleardo,-1
Petrus Sagittarius,22304348
Annibal Caro,51714622
Stuart,100189299
Comte de X***,100176623
Jeremias Adam,7415057
"Nafilyan, Leon",-1
"L***, M., et al",97245226
Petrus Wagner,32816075
Quidam Hungarus,-1
Johannes Mendel,47562831
"Bild. Vitus,Johannes Gossolt",-1
Savoie Family,-1
Henri d'Orleans,49304011
"Bloy, L.",250788454
"Chandon de Briailles, Henri and Francois, comtes de",-1
Gui De Mori,121119817
Wilhelmus De Rechenberg,-1
Simonweinhart,-1
Laurent Behaim,-1
Johannes De Hasford,-1
Rhensnus,-1
Emeramus Piburgensis,-1
Bernhard Neumair,22821163
Bild. Vitus,-1
Petrus De Rosenheim,43200885
Henri de Berghe,40115194
Michael Vinck of Bareith,-1
"Stocktun, W.",-1
N. Hardeman,131316868
Theodoulos,36373747
Hobanes,-1
Johanes Herwat Capellanum,-1
B. de Corsinus,-1
Hohannes Vardepet,-1
Egidius de Effeltere,-1
Lodovico de Mugello,-1
"Spas, Jean-Francois",-1
Aristakes,-1
"Clegg, Rowland",-1
Joseph von Gorres,36940071
Stolberg-Wernig,-1
Joannes Sulpitus,-1
Ludovico de Mendebodio,-1
Candele Ghysem,-1
"Berardo, Of Naples",54580917
"Silva, Ercole",15028722
De Marsac,7684688
Scott | Farquharson,-1
Polovistoff,-1
"Musee d'Unterlinden (Colmar, France)",125870579
Johannes Leonardus De Pontexelo De Pontelo,-1
Antonius Luimann,-1
Andreas Petri Joannis De Villari,-1
Johannes Novellinus,-1
Erased,-1
Lincoln Cathdral,-1
Giouani di Davizo de L'abacho di Firenza,-1
Antonio Polechio,-1
"Antonius Serrano, OSB, Monastery of S. Marie de Nu",-1
Thomas Inghirami (Phedrus),-1
Iohannes Baptista de Rossi,100171586
Johannes De Sanctofocato,-1
Antonio Benivenius Laurent,-1
Cornelius de Middelburg,33504754
Arthur Reniers (de Douza),-1
"Sterck, M. le Dr. J.F.M",-1
Symon Storgilis,-1
Petrus Kirchmair De Straubing,-1
Probably Jehan Le Flament,-1
Pierre Gautier,54144309
"Boekenoogen, M. L. R.",-1
"Goldschmidt, D. H.",-1
Nicolas Hamoys,-1
Pierre Tassel,28709368
Duc de Berry,47556727
Christophe De Mynden,-1
Abbey Of Jorisberg,-1
Jean Le Feron,44450653
Franciscan Church In Tornaco (Italy),-1
"Rufforth, Henri Justice de",-1
Fakhr Al-Din Ahmad,60541917
Ali Bin Al Fatih Al Arbili,-1
Pir Husayn,70846480
Abdallah Murshid Al-Shirazi,-1
"Baluze, Etienne",59178466
Simeon Bosius,76448007
Nicolai Nancelius,-1
Jazme Olion,-1
Lorenzo Strozzi,78684403
Francisco Catanio,-1
Johannes Michael Albertus Carrariensis,53051995
Francesco Arrighetti,-1
Braccio Ricasoli,-1
Francesco Redi,84814826
V. Borghini,-1
Franco Sacchetti,265877097
Torquato Tasso,4936996
Benedetto Varchi,46868282
Pius V,89607114
Pietro Jacopo Januario,-1
Franciscus Vieta,71409480
P. Ricciardi,34485303
Joannis Ecchius,60305963
Ulysses Aldrovandi,100190422
Jerome Benivieni,68981343
Sannazari,-1
Fakhhar Husayn Al Sharazi,-1
Raphael de Penchenat,-1
Petrus Ortinus,-1
Melchior Del Costanzo,-1
Pierre de Cocchi,-1
Diotajuti de Florence,-1
Giovanni Baldovini,-1
Benedetto Dei,177278919
Forese Sacchetti,-1
Mizaldus,-1
Bernardino Baldi Da Urbino,-1
Henricus Swartz Argentoratus,-1
Schoner,-1
Viete,6296939
Donati Acciaioli,56592841
P. F. Pandolfini,-1
Gabriel Symeon,102330772
Marsilio Ficino,120697563
Johannes De Vitalibus De Quintiano,-1
B. Fryesus,-1
Sebastian (Monk),78346038
Etienne,-1
"Martine, Comtesse de Behague",40282823
"D'Yve, M.elle la Comtesse",-1
Raulin,51787509
N. Tyldensleve,-1
Guillaume Henricus,5023075
Fagot,29551945
Aegidius Of Viterbo,62342111
"Rover, Matthew",-1
Wouter De Clerk,-1
"Douza,Matthew Gerardi",-1
Peter Nani,760059
Michael De Franchis,-1
Jo. Sambuci,-1
"Sypesteyn, Cornelius Ascanius",100385284
Bethan,163547926
Nicol. Mussel,-1
Johannes Meyssener de Rochlitz,-1
Joach. Camerarius,98148088
Nicol. Hohenstat De Winnpi,-1
Ydelheit Stroserin,-1
Thomas Habington,39748590
Jo. Frid. Gle…,-1
"Sparfwenfeldt, Joh. Gabriel",88926739
Benedetto Zanobi Acciajoli,-1
"Peter, Johannes, Marcus Strozae",-1
"Polak, J.B.W.",73962754
"Boendermaker, Theodorus",290206766
Collin Osnier,-1
Joannis Cotelerius,-1
Ewens,71611531
Petrus Danesius,9882374
Theodore Godefroy,44418811
Alonso de Trujillo,-1
"Jarrett, Rose-Ann & Keith",-1
"Follower of Joachim De Fiore, Angelo de Lemposa",-1
Bartholomeus Brysnitz De Gotlauia [],-1
Richard Illingworth,-1
Nicolaus Besler,-1
Joannes De Vitalibus Brixiae,-1
Sebaldus Adlof,-1
"Eden, Sir Frederick Morton",49579070
Frater Otto,7730483
Jacob Of Alexandria (Order Of The Hieronymites),-1
Jean Mercier,89794074
Christophe,17231583
Andreas Capellanus,201761089
Probably A Franciscan From Convent Of Bamberg,-1
Philippe Danfrie,42202944
Bernecker Or Berneker,-1
Abbey Of The Holy Trinity In Savigny-Le-Vieux,-1
Nicolas De Diest (Bormans),-1
Nicolas De Lascharinis De Feraria,-1
Ab. A. Fugucio,-1
Groupe,-1
"Mailly, Edouard",67518670
Notary Nicolas Van Esch,-1
Georgius Hieroinymus Spartanus,-1
Jean Boulaese,17219620
Angelus Vergetius,-1
Paul Petau,89119765
"Dodd, J.-G.",50514437
"Molenschot, M. F.",-1
Bruycker,73878425
Sneyders,-1
Gregory De Laplaca Of Barcelona,-1
"Weymouth, Viscount (Thomas Thynne)",86387382
"Ackermans, F.",-1
Gasparus Bonatus Parmensis,-1
Cincius Duode,-1
Andrea Del Cene,-1
Hilarius Parmensis,-1
Jacob Florentia,-1
P. Marius Philelfus,-1
Robertus Arimensis,-1
"Meulman, Isaac",-1
Johanes Asper (Scharp),-1
Johannes Permen,-1
Johannes de Stella Novimagensis,-1
F. Cervus,-1
C. Awer,-1
Quanne Pellegrini,-1
M. A. Gandini,72642967
El Ghazzi,50597046
M. A. Landino,100219162
F. Marcaldi,-1
Petrus Follerius,8325114
Rodovicho,-1
Bedru'd-Din Al Ghazzi,-1
Johannes Bartholis,-1
Dunecht Estates Ltd.,-1
Ulric Hirslin De Lenzburg,-1
Jean Girard (Parson In Givry),-1
Nicolas De Regazola,-1
School of Bretagne,315087179
Johann Ertunwingen (Abbey Of Bebenhausen),-1
Benedictine Abbey Of Padolirone (Near Mantua),-1
Jean Favre,29722854
Pierre Garin,2524869
Queen Marguerite's Secretary,-1
Bartholmeus Johannes May Burgi,-1
"Moette, C",121879932
Rabbi Levi Ben Gerson,59118174
Ricardus Pesloe,-1
"Augustin De Loyassa, Rey De Armas De Su Magesta",-1
Angel Massarell,-1
T*****,-1
Peter Winntre,-1
Petrum De Crovia,-1
Stowe,32003151
Oeerigi,-1
"Soubise, Charles de Rohan",66458681
"Rawlinson, Christopher",39735142
"Stewart, John Leveson",-1
William Radclyffe,92962281
Mathias Huber-Ochsenhusen,-1
John Anstis,6352962
John Wycliffe,32005978
Andreas De Capelis,-1
The University of Pennsylvania,267632219
Giovanni Cadamosto,-1
Francois de Coligny,56571771
Thomas Lucy,43063796
Joscelin de Wiliis,-1
R. Robinson,68956184
The Whole Volume Is Written In Gold Letters On,-1
Lombardic Characters,-1
"Aerssen, Francois van",56559191
Le Neve,66547674
J. Martin,8099277
M. A. Gandino [Landino],-1
"Delprat, M. G. H. M.",27412811
Van Der Schnell,101353608
Frier John Brakley,-1
Adrian Van Hoyldige,-1
Gherardus Johannes Deloiriagius,-1
F. Wolfgang Dusanus,-1
Joannes de Catonibus,-1
Joan. Jona.,69343230
P. Marcellini,-1
Monachus Lupo,-1
Henricus de Capriani,-1
"Dominic, son of Albericus",-1
Shimon Ben Shmuel,33138044
Martin Luther,14773105
Vindelino Spirensi,-1
Gasser,64112750
Jan Hus,91256365
Friedrich Myconius,2649432
Philipp Melanchthon,54152998
Thomas Murner,73885028
Hans Sachs,95153683
Maritge Heynriex,-1
P. Schach,100909895
Johannes Andreae De Colonia,61697335
John Stowe,7488414
Brother Ambrosius,55366534
'E.B.',-1
Willelmus Tregooz,-1
Iohannes Tubantisville,-1
Jehan Fleury,-1
Written In Three Colors,-1
G. De Pacy,-1
Lazarus De Lamesa,-1
Threlk,-1
S. Batman And John Dee,-1
D. Aubert,24620027
Gielis Van De Hecke,-1
Diego De Valera,64260514
"Ritson, Joseph",19808411
Bertrand Seguier,-1
Jean Girard,61949411
Guillebert De Metz,63920270
Frideric Kuss-Frouw,-1
"de Petit, General-major L. J.",-1
Steph. Blanckart,-1
Henry De Hervordia,37722807
Van der Kolk,100198745
Mahmoud bin Ali bin Muhammad Al-Kamali,-1
Raffaelle Canacci,-1
P. Noy of Sandwich,-1
A. Lewis,66462036
Georgius Sparbrot,-1
Columbia Colsc,-1
Rbsc,-1
Bob Jones University,138347543
Benvenuto Cellini,56629983
Romeus Lull,-1
Muhammad B. 'Umar Al-Qunawi,-1
Anthonius Ruttel de Pairmenschngn,-1
John of Dorking,-1
Carloline Writing,-1
Egidio Romano,100187638
Writing Of The Time,-1
Sicardus,89736091
Gundohinus. Writen In Onicale,-1
"Onicale, Prefaces And Canons In Mergovingian",-1
Mergovigian Characters,-1
Mergovigian Onical Characters,-1
Johannes De Suttone,-1
Mergovingian Characters,-1
Mergovingian Demi-Onicale,-1
Ecriture Courante (Running Writing?),-1
Johannem Besson Alias Lamberti.,-1
Strong Varied,-1
The Poems Are Autographs,-1
Merovingian Demi-Unical,-1
"Mergovingian Miniscule, Titles In Unical",-1
Miniscule Similar To Gothic,-1
Gothic Cursive,-1
Semi Cursive,-1
Multiple Styles,-1
Small Miniscule,-1
"Claudium Fabri De Ollainvilla, Gothic Cursive",-1
Authograph,-1
Large Miniscule Similar To Gothic,-1
"Miniscule, Gothic Forms Not Very Pronounced",-1
Same Writing As 194-7,-1
Johannem Heberti,-1
"Gothic Cursive, Desiderium De Birstorff",-1
Large Gothic,-1
Florentine School,-1
"Gothic, Flemish School.",-1
Henricus Scheurl,-1
Alexander Galuanus,-1
Guiseppe [Sic] Malatesta,-1
Arnoldus De Hollandia (Augustine Order),-1
