Catalogue des manuscrits mexicains de la Bibliotheque nationale (2nd part) [Revue des Bibliotheques 9, 1899, pp. 17-65  (H. Omont)]	http://sdbm.library.upenn.edu/sources/32793
Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol I, (S. De Ricci)	http://sdbm.library.upenn.edu/sources/32804
Corsair: the Online Catalog of the Pierpont Morgan Library	http://sdbm.library.upenn.edu/sources/32929
Corsair	http://sdbm.library.upenn.edu/sources/32960
No Title	http://sdbm.library.upenn.edu/sources/33126
British Library Manuscripts Catalogue [http://www.bl.uk/catalogues/manuscripts]	http://sdbm.library.upenn.edu/sources/33268
No Title	http://sdbm.library.upenn.edu/sources/33327
Bibliotheque nationale de France, Archives et Manuscripts Online Catalogue	http://sdbm.library.upenn.edu/sources/33377
Bibliotheque nationale de France, Archives et Manuscripts Online Catalogue	http://sdbm.library.upenn.edu/sources/33410
No Title	http://sdbm.library.upenn.edu/sources/33679
British Library Manuscripts Catalogue [http://www.bl.uk/catalogues/manuscripts]	http://sdbm.library.upenn.edu/sources/33682
Pennsylvania State University Library Online Catalog (2013)	http://sdbm.library.upenn.edu/sources/33826
Peabody	http://sdbm.library.upenn.edu/sources/33844
