id,name,viaf_id,comment,authors_count,artists_count,scribes_count,source_agents_count,sale_agents_count,provenance_count,is_artist,is_author,is_provenance_agent,is_scribe,reviewed,created_by,created_at,updated_by,updated_at
3969,"Ribot, Filippo",107529292,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3968,"Corbet, Richard",34800773,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3967,"Suckling, John, Sir",101036131,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3966,"Buck, George, Sir",44647600,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3965,"Randolph, Thomas",56599027,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3964,"Carew, Thomas",315073262,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3963,"Herbert, William",34464361,,1,0,0,0,3,46,false,true,true,false,true,(none),"",(none),"October 15, 2015 12:08"
3962,"Donne, John",73852666,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3961,"Herrick, Robert",2486214,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3960,"Beaumont, Francis",49333217,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3959,"Agobard, Saint",266726603,,6,0,1,0,0,0,false,true,false,true,true,(none),"",(none),"October 15, 2015 12:06"
3958,"Accolti, Benedetto",59226930,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3957,"Chubbes, William",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3956,"Pseudo-Aelred of Rievaulx, Saint",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3955,Thomas de Frakaham,,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3954,"Anselm, Bishop of Havelberg",97626217,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3953,"Beauchamp, Richard de, Earl of Warwick",51931575,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3952,"Poole, Edward",13517577,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3951,"Clifford, Richard",32213362,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3950,University of Oxford,142129514,,3,0,0,0,0,1,false,true,true,false,true,(none),"",(none),"April 29, 2016 14:59"
3949,Vacarius,10161890,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:09"
3948,"Ridevallus, Joannes",,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3947,"Herbert de Losinga, Bishop of Norwich",34810628,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3946,Roscelin of Compiegne,29760800,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3945,"Acciaiuoli, Zanobi",2510380,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3944,"Cartwright, Thomas",59878154,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3943,"Schiltberger, Johannes",190473919,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3942,Leopold of  Vienna,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3941,"Lucius III, Pope",85172410,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3940,"Eugene III, Pope",142614511,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3939,"Celestine III, Pope",193550312,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3938,"Gascoigne, Thomas",2792858,,1,0,0,0,0,8,false,true,true,false,true,(none),"",(none),"October 15, 2015 12:06"
3937,"Bernaldez, Andres",54401405,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3936,"Handlo, Robertus de",79254549,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3935,"Baston, Robert",32065060,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3934,Reginald of Durham,,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3933,Ralph of Lenham,283690547,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3932,"Simeonis, Symon",24533172,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3931,Cassius Felix,71367291,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3930,"Tschudi, Aegidius",46756126,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3929,"Columban, Saint",61583084,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3928,Layamon,261980768,,6,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:09"
3927,"Rotherham, Thomas",44250857,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3926,"Talbot, Robert",282431963,,2,0,4,0,0,8,false,true,true,true,true,(none),"",(none),"October 15, 2015 12:06"
3925,"Whitgift, John",20488329,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3924,"Cramaud, Simon de",198280385,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3923,"Ugolini, Zanchino",45505101,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3922,"Ghent, Simon, Bishop of Salisbury",,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3921,"Leland, John",14849374,,5,0,3,0,0,14,false,true,true,true,true,(none),"",(none),"October 15, 2015 12:06"
3920,"Parkhurst, John",34802812,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3919,Wandalbert von Pruem,,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3918,"Knyvett, Thomas, Sir",20886969,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3917,"Carr, Nicholas",118698452,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3916,"Buckingham, Anne Stafford, Duchess of",88461937,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3915,"Sudeley, Ralph Boteler, Baron",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3914,"Anacletus II, Antipope",1997239,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3913,"Evaristus, Pope",16754828,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3912,"Benno, Saint, Bishop of Meissen",297916158,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3911,"Taverner, Roger",78968570,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3910,"Agard, Arthur",22484254,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3909,"Arculfus, Bishop",20069993,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3908,"Marsh, Adam",22950863,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3907,Adelard of Ghent,267857171,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3906,"Eutychius, Patriarch of Alexandria",73841503,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3905,"York, Cecily, Duchess of",63840966,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3904,Eccardus de Uraugia,36654885,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3903,"Joscelyn, John",64029615,,5,0,1,0,0,6,false,true,true,true,true,(none),"",(none),"October 15, 2015 12:06"
3902,"Harpsfield, John",56960601,,2,0,1,0,0,0,false,true,false,true,true,(none),"",(none),"October 15, 2015 12:06"
3901,"Dunstan, Saint",88956220,,2,0,1,0,0,0,false,true,false,true,true,(none),"",(none),"October 15, 2015 12:06"
3900,"Sergius I, Pope",231950502,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3899,Jacobus de Dacia,281048739,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3898,"Stubbs, Thomas",46799902,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3897,"William, Abbot of Saint Denis",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3896,"Innocent II, Pope",232207100,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3895,"Ladam, Nicaise",139404,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3894,Bianco da Siena,23754251,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3893,"Moleyns, Katharine, Prioress of Kington St Michael, Wiltshire",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3892,"Fortescue, John, Sir",288249905,,11,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3891,"Epiphanius, Scholasticus",47556133,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3890,"Pius I, Pope",103211092,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3889,"Henry V, Holy Roman Emperor",817689,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3888,"Anastasius IV, Pope",31525357,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3887,"Lucius II, Pope",24956898,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3886,"Leo IV, Pope",251109897,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3885,Richard of Wetheringsett,,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3884,"Rudbourne, Thomas",,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3883,David ben Yom-tob ben Bilia,33985149,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3882,"Gikatilla, Abraham ibn",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3881,"Saadya, Shmuel",73066528,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3880,"Bertinoro, Obadiah",46943212,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3879,"Francis I, King of France",88805531,,8,0,0,0,0,90,false,true,true,false,true,(none),"",(none),"October 15, 2015 12:06"
3878,Roger of Wendover,54291209,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3877,"Adrian IV, Pope",25397217,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3876,"Schwenckfeld, Caspar",47554862,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3875,"Fulke, William",39387397,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3874,"Carpenter, John",93810467,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3873,"Bodenham, John",355306,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3872,Jocelin de Brakelond,58169483,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3871,Ingulf,49616203,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:09"
3870,Henry of Silgrave,,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3869,"Knighton, Henry",19775353,,6,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3868,Helinand de Froidmont,88969751,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3867,Flodoard of Reims,46783932,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3866,Ethelwerd,63902831,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:09"
3865,Adam von Bremen,84951025,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3864,Adam of Murimuth,24956619,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3863,"Richard I, King of England",64016139,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3862,Henry of Marlborough,26936279,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3861,Jean de Venette,90584101,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3860,"Aethelbert, King of England",41371137,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3859,"Saladin, Sultan of Egypt and Syria",90040943,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3858,"Llwyd, Humphrey",37220652,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3857,"Honorius I, Pope",50892373,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3856,"Philip, Duke of Burgundy",45097475,,3,0,0,0,0,44,false,true,true,false,true,(none),"",(none),"October 15, 2015 12:06"
3855,"Walden, Roger",,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3854,"Burgh, Benedict",39764993,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3853,Heinrich von Gorkum,95146438,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3852,"Mamoris, Petrus",71323391,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3851,"Molitor, Ulrich",232263865,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3850,"Brampton, Thomas",260868932,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3849,"Le Verrier, Jean",27420898,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3848,"Bontier, Pierre",59441119,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3847,Giovanni da Serravalle,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3846,"Pseudo-Fenestella, Lucius",,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3845,Hue de Rotelande,95147677,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3844,"Lippi, Lorenzo",19902534,,6,0,1,0,0,4,false,true,true,true,true,(none),"",(none),"October 15, 2015 12:06"
3843,Philippe de Thaon,51677712,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3842,William de Cossalie,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3841,"Blaunchard, Johannis",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3840,"Thegan, Chorepiscopus of Trier",7540523,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3839,"Aurelianus, Caelius",102322199,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3838,Guillaume le Clerc,23741033,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3837,Andre de Coutances,24943505,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3836,Guillaume de Saint-Pair,233264129,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3835,"Boleyn, George, Viscount Rochford",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3834,"Ricci, Saminiato de'",185481841,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3833,"Stella, Giovanni",67284901,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3832,"Pseudo-Moschopoulos, Manuel",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3831,"Metham, John",71794360,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3830,Elias of Thriplow,89495768,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3829,"Viry, Charles de",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3828,"Pighius, Albertus",47558123,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3827,"Leo V, Emperor of the East",43593712,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3826,Apollodorus of Athens,103646538,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3825,"Choeroboscus, Georgius",278674070,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3824,Cassianus Bassus Scholasticus,45108648,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3823,"John of Karpathos, Saint",268305530,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3822,Mark the Hermit,164379448,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3821,"Gregorios III, Patriarch of Constantinople",19430441,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3820,"Malaxos, Manouel",52109934,,2,0,1,0,0,0,false,true,false,true,true,(none),"",(none),"October 15, 2015 12:08"
3819,"Pseudo-Codinus, George",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3818,Andronicus IV Palaeologus,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3817,"John V Palaeologus, Emperor of the East",165364727,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3816,Ignatios the Deacon,226262911,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3815,"Arsenios, Archbishop of Monemvasia",24636751,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3814,Agapetos,,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3813,Hugh of Barzelle,,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3812,"Belvaleti, Mondonus",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3811,"Merke, Thomas",93606134,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3810,Arrigo da Settimello,261873309,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3809,Stephen of Sawley,8768611,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3808,Marcus Tolletanus,122014594,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3807,Pseudo-Antonius Musa,32115433,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3806,Pseudo-Caecilius Balbus,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3805,Hugh of Balma,100221048,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3804,Mico of Centula,,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3803,Pseudo-Jacques de Vitry,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3802,"Papon, Loys",,,1,1,2,0,0,0,true,true,false,true,true,(none),"",(none),""
3801,"Idatius, Bishop of Chaves",267516275,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3800,"Volsco, Antonio",29890032,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3799,"Pseudo-Paulinus of Nola, Saint",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3798,"Pseudo-Prosper of Aquitaine, Saint",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3797,"Ekbert, Abbot of Schoenau",280373133,,8,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3796,Chretien de Troyes,87681171,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3795,"Marcade, Eustache",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3794,"Anthony of Padua, Saint",51659098,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3793,"Rypon, Robert",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3792,"Alberti, Gasparo",76506163,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3791,Lactantius Placidus,91686369,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3790,"Pseudo-Ildephonsus, Saint",,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3789,"Beckington, Thomas",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3788,"Maximilian II, Holy Roman Emperor",27863609,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3787,"Ferdinand I, Holy Roman Emperor",51698517,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3786,"Juan II, King of Castile and Leon",84154554,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3785,Huon de Mery,69032500,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3784,"Nesson, Pierre de",36922500,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3783,Alexander of Canterbury,78673926,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3782,Robert de Braci,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3781,"Fabri, Johannes",73844870,,2,0,0,0,0,4,false,true,true,false,true,(none),"",(none),"October 15, 2015 12:08"
3780,"Marguerite, Queen, consort of Henry II, King of Navarre",89797196,,2,0,0,0,0,8,false,true,true,false,true,(none),"",(none),"October 15, 2015 12:06"
3779,"Le Baud, Pierre",11274038,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3778,"Paschasius, Deacon of Rome",,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3777,Maximini,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3776,Vitalis,,,5,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3775,Asmenius,,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3774,"Strada, Octavius de",61482671,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3773,"Werner, Hermann",74649241,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3772,"Samhudi, Ali ibn Abd Allah",96961959,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3771,Fabius Pictor,58971620,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3770,Johannes de Janua,24508376,,18,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3769,"Croke, John",33438469,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3768,"Mutarrizi, Nasir ibn 'Abd al-Sayyid",90040229,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3767,"Wade, Laurence",44338811,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3766,Ciriaco d'Ancona,120696433,,3,0,1,0,0,0,false,true,false,true,true,(none),"",(none),"October 15, 2015 12:08"
3765,Johannes Mercurius Corigiensis,38538790,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3764,Alberic of Monte Cassino,36229172,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3763,Priscianus Lydus,262066509,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3762,"Pseudo-John of Damascus, Saint",,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3761,"Tudebodus, Petrus",53925924,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3760,"Corneweill, Robert",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3759,"Henryson, Robert",7406773,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3758,"Abbo, Monk of St. Germain",25395909,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3757,William of Rymington,,,3,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3756,Quintus Julius Hilarianus,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3755,Nicholas of Fakenham,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3754,Pseudo-Serapion the Younger,,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3753,"Pseudo-Ibn Serapion, Yuhanna",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3752,"Cadamosto, Giovanni",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3751,"Valckenier, Adriaan",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3750,"Bracelli, Giacomo",56579080,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3749,"Emili, Paolo",71518645,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3748,"Baudry of Bourgueil, Archbishop of Dol",61654660,,14,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:08"
3747,"Otterbourne, Thomas",,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3746,"Pseudo-Ibn Masawayh, Yuhanna",,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3745,Gualterus Anglicus,,,4,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3744,"Pseudo-Bruni, Leonardo",,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),""
3743,"Alighieri, Jacopo",79080348,,2,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
3742,"Trismosin, Salomon",70433423,,1,0,0,0,0,0,false,true,false,false,true,(none),"",(none),"October 15, 2015 12:06"
